key,value,date
N2219,8924.0,1993-01-01
N2219,8926.0,1993-02-01
N2219,8983.0,1993-03-01
N2219,9017.0,1993-04-01
N2219,9045.0,1993-05-01
N2219,9102.0,1993-06-01
N2219,9143.0,1993-07-01
N2219,9194.0,1993-08-01
N2219,9218.0,1993-09-01
N2219,9259.0,1993-10-01
N2219,9275.0,1993-11-01
N2219,9362.0,1993-12-01
N2219,9423.0,1994-01-01
N2219,9469.0,1994-02-01
N2220,3162.0,1986-01-01
N2220,3180.0,1986-02-01
N2220,3204.0,1986-03-01
N2220,3202.0,1986-04-01
N2220,3216.0,1986-05-01
N2220,3236.0,1986-06-01
N2220,3246.0,1986-07-01
N2220,3266.0,1986-08-01
N2220,3274.0,1986-09-01
N2220,3294.0,1986-10-01
N2220,3312.0,1986-11-01
N2220,3318.0,1986-12-01
N2220,3388.0,1987-01-01
N2220,3406.0,1987-02-01
N2220,3420.0,1987-03-01
N2220,3426.0,1987-04-01
N2220,3442.0,1987-05-01
N2220,3452.0,1987-06-01
N2220,3464.0,1987-07-01
N2220,3496.0,1987-08-01
N2220,3508.0,1987-09-01
N2220,3524.0,1987-10-01
N2220,3546.0,1987-11-01
N2220,3592.0,1987-12-01
N2220,3772.0,1988-01-01
N2220,3794.0,1988-02-01
N2220,3810.0,1988-03-01
N2220,3840.0,1988-04-01
N2220,3854.0,1988-05-01
N2220,3880.0,1988-06-01
N2220,3910.0,1988-07-01
N2220,3914.0,1988-08-01
N2220,3936.0,1988-09-01
N2220,3980.0,1988-10-01
N2220,3982.0,1988-11-01
N2220,4008.0,1988-12-01
N2220,4152.0,1989-01-01
N2220,4158.0,1989-02-01
N2220,4184.0,1989-03-01
N2220,4206.0,1989-04-01
N2220,4196.0,1989-05-01
N2220,4216.0,1989-06-01
N2220,4242.0,1989-07-01
N2220,4242.0,1989-08-01
N2220,4258.0,1989-09-01
N2220,4288.0,1989-10-01
N2220,4288.0,1989-11-01
N2220,4306.0,1989-12-01
N2220,4444.0,1990-01-01
N2220,4400.0,1990-02-01
N2220,4452.0,1990-03-01
N2220,4416.0,1990-04-01
N2220,4452.0,1990-05-01
N2220,4516.0,1990-06-01
N2220,4534.0,1990-07-01
N2220,4532.0,1990-08-01
N2220,4552.0,1990-09-01
N2220,4542.0,1990-10-01
N2220,4550.0,1990-11-01
N2220,4582.0,1990-12-01
N2220,4688.0,1991-01-01
N2220,4686.0,1991-02-01
N2220,4692.0,1991-03-01
N2220,4708.0,1991-04-01
N2220,4732.0,1991-05-01
N2220,4764.0,1991-06-01
N2220,4770.0,1991-07-01
N2220,4786.0,1991-08-01
N2220,4798.0,1991-09-01
N2220,4802.0,1991-10-01
N2220,4808.0,1991-11-01
N2220,4840.0,1991-12-01
N2220,4892.0,1992-01-01
N2220,4934.0,1992-02-01
N2220,4948.0,1992-03-01
N2220,4944.0,1992-04-01
N2220,4970.0,1992-05-01
N2220,4970.0,1992-06-01
N2220,4978.0,1992-07-01
N2220,5006.0,1992-08-01
N2220,5002.0,1992-09-01
N2220,5032.0,1992-10-01
N2220,5058.0,1992-11-01
N2220,5108.0,1992-12-01
N2220,5122.0,1993-01-01
N2220,5138.0,1993-02-01
N2220,5138.0,1993-03-01
N2220,5270.0,1993-04-01
N2220,5306.0,1993-05-01
N2220,5298.0,1993-06-01
N2220,5318.0,1993-07-01
N2220,5348.0,1993-08-01
N2220,5340.0,1993-09-01
N2220,5366.0,1993-10-01
N2220,5382.0,1993-11-01
N2220,5404.0,1993-12-01
N2220,5570.0,1994-01-01
N2220,5582.0,1994-02-01
N2221,3649.0,1983-01-01
N2221,3662.0,1983-02-01
N2221,3683.0,1983-03-01
N2221,3669.0,1983-04-01
N2221,3779.0,1983-05-01
N2221,3815.0,1983-06-01
N2221,3593.0,1983-07-01
N2221,3617.0,1983-08-01
N2221,3644.0,1983-09-01
N2221,3694.0,1983-10-01
N2221,3710.0,1983-11-01
N2221,3743.0,1983-12-01
N2221,3746.0,1984-01-01
N2221,3790.0,1984-02-01
N2221,3811.0,1984-03-01
N2221,3835.0,1984-04-01
N2221,3866.0,1984-05-01
N2221,3925.0,1984-06-01
N2221,3973.0,1984-07-01
N2221,4004.0,1984-08-01
N2221,4058.0,1984-09-01
N2221,4075.0,1984-10-01
N2221,4133.0,1984-11-01
N2221,4195.0,1984-12-01
N2221,4184.0,1985-01-01
N2221,4509.0,1985-02-01
N2221,4810.0,1985-03-01
N2221,4250.0,1985-04-01
N2221,3584.0,1985-05-01
N2221,4379.0,1985-06-01
N2221,4377.0,1985-07-01
N2221,4411.0,1985-08-01
N2221,4446.0,1985-09-01
N2221,4462.0,1985-10-01
N2221,4479.0,1985-11-01
N2221,4522.0,1985-12-01
N2221,4447.0,1986-01-01
N2221,4460.0,1986-02-01
N2221,4469.0,1986-03-01
N2221,4466.0,1986-04-01
N2221,4489.0,1986-05-01
N2221,4551.0,1986-06-01
N2221,4570.0,1986-07-01
N2221,4618.0,1986-08-01
N2221,4653.0,1986-09-01
N2221,4705.0,1986-10-01
N2221,4771.0,1986-11-01
N2221,4880.0,1986-12-01
N2221,4734.0,1987-01-01
N2221,4706.0,1987-02-01
N2221,4778.0,1987-03-01
N2221,6070.0,1987-04-01
N2221,4983.0,1987-05-01
N2221,5012.0,1987-06-01
N2221,5053.0,1987-07-01
N2221,5129.0,1987-08-01
N2221,5172.0,1987-09-01
N2221,5210.0,1987-10-01
N2221,5260.0,1987-11-01
N2221,5388.0,1987-12-01
N2221,5144.0,1988-01-01
N2221,5048.0,1988-02-01
N2221,5132.0,1988-03-01
N2221,5467.0,1988-04-01
N2221,5249.0,1988-05-01
N2221,5195.0,1988-06-01
N2221,5248.0,1988-07-01
N2221,5267.0,1988-08-01
N2221,5315.0,1988-09-01
N2221,5390.0,1988-10-01
N2221,5407.0,1988-11-01
N2221,5464.0,1988-12-01
N2221,5778.0,1989-01-01
N2221,5684.0,1989-02-01
N2221,5795.0,1989-03-01
N2221,6164.0,1989-04-01
N2221,5943.0,1989-05-01
N2221,5866.0,1989-06-01
N2221,5918.0,1989-07-01
N2221,5928.0,1989-08-01
N2221,5969.0,1989-09-01
N2221,6026.0,1989-10-01
N2221,6043.0,1989-11-01
N2221,6082.0,1989-12-01
N2221,6067.0,1990-01-01
N2221,6125.0,1990-02-01
N2221,6164.0,1990-03-01
N2221,6225.0,1990-04-01
N2221,6279.0,1990-05-01
N2221,6317.0,1990-06-01
N2221,6306.0,1990-07-01
N2221,6271.0,1990-08-01
N2221,6278.0,1990-09-01
N2221,6248.0,1990-10-01
N2221,6242.0,1990-11-01
N2221,6267.0,1990-12-01
N2221,6197.0,1991-01-01
N2221,6154.0,1991-02-01
N2221,6141.0,1991-03-01
N2221,6156.0,1991-04-01
N2221,6159.0,1991-05-01
N2221,6184.0,1991-06-01
N2221,6165.0,1991-07-01
N2221,6197.0,1991-08-01
N2221,6228.0,1991-09-01
N2221,6263.0,1991-10-01
N2221,6274.0,1991-11-01
N2221,6326.0,1991-12-01
N2221,6287.0,1992-01-01
N2221,6361.0,1992-02-01
N2221,6279.0,1992-03-01
N2221,6325.0,1992-04-01
N2221,6355.0,1992-05-01
N2221,6358.0,1992-06-01
N2221,6389.0,1992-07-01
N2221,6442.0,1992-08-01
N2221,6455.0,1992-09-01
N2221,6512.0,1992-10-01
N2221,6557.0,1992-11-01
N2221,7051.0,1992-12-01
N2221,6551.0,1993-01-01
N2221,6573.0,1993-02-01
N2221,6590.0,1993-03-01
N2221,6778.0,1993-04-01
N2221,6831.0,1993-05-01
N2221,6820.0,1993-06-01
N2221,6855.0,1993-07-01
N2221,6907.0,1993-08-01
N2221,6909.0,1993-09-01
N2221,6948.0,1993-10-01
N2221,6987.0,1993-11-01
N2221,7041.0,1993-12-01
N2221,7129.0,1994-01-01
N2221,7155.0,1994-02-01
N2222,2501.0,1983-01-01
N2222,2499.0,1983-02-01
N2222,2535.0,1983-03-01
N2222,2636.0,1983-04-01
N2222,2693.0,1983-05-01
N2222,2774.0,1983-06-01
N2222,2829.0,1983-07-01
N2222,2797.0,1983-08-01
N2222,2803.0,1983-09-01
N2222,2931.0,1983-10-01
N2222,2941.0,1983-11-01
N2222,3059.0,1983-12-01
N2222,3132.0,1984-01-01
N2222,3039.0,1984-02-01
N2222,3057.0,1984-03-01
N2222,3127.0,1984-04-01
N2222,3184.0,1984-05-01
N2222,3227.0,1984-06-01
N2222,3187.0,1984-07-01
N2222,3159.0,1984-08-01
N2222,3193.0,1984-09-01
N2222,3186.0,1984-10-01
N2222,3333.0,1984-11-01
N2222,3326.0,1984-12-01
N2222,3397.0,1985-01-01
N2222,3395.0,1985-02-01
N2222,3473.0,1985-03-01
N2222,3400.0,1985-04-01
N2222,3566.0,1985-05-01
N2222,3443.0,1985-06-01
N2222,3480.0,1985-07-01
N2222,3636.0,1985-08-01
N2222,3929.0,1985-09-01
N2222,3512.0,1985-10-01
N2222,3526.0,1985-11-01
N2222,3593.0,1985-12-01
N2222,3735.0,1986-01-01
N2222,3614.0,1986-02-01
N2222,3566.0,1986-03-01
N2222,3746.0,1986-04-01
N2222,3820.0,1986-05-01
N2222,3718.0,1986-06-01
N2222,3833.0,1986-07-01
N2222,4019.0,1986-08-01
N2222,4496.0,1986-09-01
N2222,4006.0,1986-10-01
N2222,3867.0,1986-11-01
N2222,4331.0,1986-12-01
N2222,3671.0,1987-01-01
N2222,3932.0,1987-02-01
N2222,3945.0,1987-03-01
N2222,4010.0,1987-04-01
N2222,3962.0,1987-05-01
N2222,4069.0,1987-06-01
N2222,4124.0,1987-07-01
N2222,4277.0,1987-08-01
N2222,4191.0,1987-09-01
N2222,4021.0,1987-10-01
N2222,4068.0,1987-11-01
N2222,4176.0,1987-12-01
N2222,4268.0,1988-01-01
N2222,4271.0,1988-02-01
N2222,4326.0,1988-03-01
N2222,4263.0,1988-04-01
N2222,4326.0,1988-05-01
N2222,4405.0,1988-06-01
N2222,4349.0,1988-07-01
N2222,4330.0,1988-08-01
N2222,4327.0,1988-09-01
N2222,4446.0,1988-10-01
N2222,4470.0,1988-11-01
N2222,4672.0,1988-12-01
N2222,4602.0,1989-01-01
N2222,4461.0,1989-02-01
N2222,4462.0,1989-03-01
N2222,4646.0,1989-04-01
N2222,4519.0,1989-05-01
N2222,4562.0,1989-06-01
N2222,4625.0,1989-07-01
N2222,4850.0,1989-08-01
N2222,4650.0,1989-09-01
N2222,4592.0,1989-10-01
N2222,4583.0,1989-11-01
N2222,4574.0,1989-12-01
N2222,4989.0,1990-01-01
N2222,4705.0,1990-02-01
N2222,4700.0,1990-03-01
N2222,4728.0,1990-04-01
N2222,4618.0,1990-05-01
N2222,4634.0,1990-06-01
N2222,4679.0,1990-07-01
N2222,4630.0,1990-08-01
N2222,4711.0,1990-09-01
N2222,4628.0,1990-10-01
N2222,4620.0,1990-11-01
N2222,4538.0,1990-12-01
N2222,4338.0,1991-01-01
N2222,4436.0,1991-02-01
N2222,4692.0,1991-03-01
N2222,4483.0,1991-04-01
N2222,4492.0,1991-05-01
N2222,4586.0,1991-06-01
N2222,4657.0,1991-07-01
N2222,4613.0,1991-08-01
N2222,4682.0,1991-09-01
N2222,4636.0,1991-10-01
N2222,4656.0,1991-11-01
N2222,4663.0,1991-12-01
N2222,4822.0,1992-01-01
N2222,4891.0,1992-02-01
N2222,4806.0,1992-03-01
N2222,4803.0,1992-04-01
N2222,4863.0,1992-05-01
N2222,4968.0,1992-06-01
N2222,4964.0,1992-07-01
N2222,5024.0,1992-08-01
N2222,5039.0,1992-09-01
N2222,5154.0,1992-10-01
N2222,5089.0,1992-11-01
N2222,5255.0,1992-12-01
N2222,5310.0,1993-01-01
N2222,5082.0,1993-02-01
N2222,5067.0,1993-03-01
N2222,5266.0,1993-04-01
N2222,5327.0,1993-05-01
N2222,5356.0,1993-06-01
N2222,5400.0,1993-07-01
N2222,5441.0,1993-08-01
N2222,5416.0,1993-09-01
N2222,5594.0,1993-10-01
N2222,5621.0,1993-11-01
N2222,5668.0,1993-12-01
N2222,5663.0,1994-01-01
N2222,5775.0,1994-02-01
N2223,3944.0,1983-01-01
N2223,3936.0,1983-02-01
N2223,3996.0,1983-03-01
N2223,4006.5,1983-04-01
N2223,4051.0,1983-05-01
N2223,4099.0,1983-06-01
N2223,4133.5,1983-07-01
N2223,4143.0,1983-08-01
N2223,4164.5,1983-09-01
N2223,4186.5,1983-10-01
N2223,4207.5,1983-11-01
N2223,4203.5,1983-12-01
N2223,4290.5,1984-01-01
N2223,4247.0,1984-02-01
N2223,4273.5,1984-03-01
N2223,4326.0,1984-04-01
N2223,4344.5,1984-05-01
N2223,4409.5,1984-06-01
N2223,4361.0,1984-07-01
N2223,4378.5,1984-08-01
N2223,4432.5,1984-09-01
N2223,4404.0,1984-10-01
N2223,4462.0,1984-11-01
N2223,4450.5,1984-12-01
N2223,4461.0,1985-01-01
N2223,4518.5,1985-02-01
N2223,4519.5,1985-03-01
N2223,4572.0,1985-04-01
N2223,4578.5,1985-05-01
N2223,4564.0,1985-06-01
N2223,4588.0,1985-07-01
N2223,4620.0,1985-08-01
N2223,4649.0,1985-09-01
N2223,4659.0,1985-10-01
N2223,4709.0,1985-11-01
N2223,4723.5,1985-12-01
N2223,4769.0,1986-01-01
N2223,4735.5,1986-02-01
N2223,4747.0,1986-03-01
N2223,4683.0,1986-04-01
N2223,4728.5,1986-05-01
N2223,4746.5,1986-06-01
N2223,4752.0,1986-07-01
N2223,4743.5,1986-08-01
N2223,4770.0,1986-09-01
N2223,4808.5,1986-10-01
N2223,4793.0,1986-11-01
N2223,4854.0,1986-12-01
N2223,4862.5,1987-01-01
N2223,4997.5,1987-02-01
N2223,4975.5,1987-03-01
N2223,5014.0,1987-04-01
N2223,5037.5,1987-05-01
N2223,5062.5,1987-06-01
N2223,5070.0,1987-07-01
N2223,5101.5,1987-08-01
N2223,5104.0,1987-09-01
N2223,5119.0,1987-10-01
N2223,5141.0,1987-11-01
N2223,5181.0,1987-12-01
N2223,5180.5,1988-01-01
N2223,5179.0,1988-02-01
N2223,5262.5,1988-03-01
N2223,5265.0,1988-04-01
N2223,5314.0,1988-05-01
N2223,5350.5,1988-06-01
N2223,5390.0,1988-07-01
N2223,5435.0,1988-08-01
N2223,5461.5,1988-09-01
N2223,5514.5,1988-10-01
N2223,5546.5,1988-11-01
N2223,5526.0,1988-12-01
N2223,5616.0,1989-01-01
N2223,5594.5,1989-02-01
N2223,5606.5,1989-03-01
N2223,5703.0,1989-04-01
N2223,5740.5,1989-05-01
N2223,5753.5,1989-06-01
N2223,5761.5,1989-07-01
N2223,5786.5,1989-08-01
N2223,5808.5,1989-09-01
N2223,5824.0,1989-10-01
N2223,5856.0,1989-11-01
N2223,5922.5,1989-12-01
N2223,5946.0,1990-01-01
N2223,6031.0,1990-02-01
N2223,6048.5,1990-03-01
N2223,6048.0,1990-04-01
N2223,6036.0,1990-05-01
N2223,6120.0,1990-06-01
N2223,6146.5,1990-07-01
N2223,6200.5,1990-08-01
N2223,6267.5,1990-09-01
N2223,6298.0,1990-10-01
N2223,6321.0,1990-11-01
N2223,6292.0,1990-12-01
N2223,6255.0,1991-01-01
N2223,6255.0,1991-02-01
N2223,6275.0,1991-03-01
N2223,6263.5,1991-04-01
N2223,6315.5,1991-05-01
N2223,6309.0,1991-06-01
N2223,6316.5,1991-07-01
N2223,6294.5,1991-08-01
N2223,6289.0,1991-09-01
N2223,6282.0,1991-10-01
N2223,6299.0,1991-11-01
N2223,6319.0,1991-12-01
N2223,6385.5,1992-01-01
N2223,6406.0,1992-02-01
N2223,6381.0,1992-03-01
N2223,6416.5,1992-04-01
N2223,6460.5,1992-05-01
N2223,6446.5,1992-06-01
N2223,6492.0,1992-07-01
N2223,6538.5,1992-08-01
N2223,6554.5,1992-09-01
N2223,6640.5,1992-10-01
N2223,6645.0,1992-11-01
N2223,6689.5,1992-12-01
N2223,6668.5,1993-01-01
N2223,6725.0,1993-02-01
N2223,6636.0,1993-03-01
N2223,6711.5,1993-04-01
N2223,6720.5,1993-05-01
N2223,6740.5,1993-06-01
N2223,6748.0,1993-07-01
N2223,6752.5,1993-08-01
N2223,6785.5,1993-09-01
N2223,6831.5,1993-10-01
N2223,6830.0,1993-11-01
N2223,6850.0,1993-12-01
N2223,6779.5,1994-01-01
N2223,6855.5,1994-02-01
N2224,3075.0,1983-01-01
N2224,3110.0,1983-02-01
N2224,3155.0,1983-03-01
N2224,3190.0,1983-04-01
N2224,3215.0,1983-05-01
N2224,3265.0,1983-06-01
N2224,3305.0,1983-07-01
N2224,3350.0,1983-08-01
N2224,3380.0,1983-09-01
N2224,3420.0,1983-10-01
N2224,3460.0,1983-11-01
N2224,3500.0,1983-12-01
N2224,3530.0,1984-01-01
N2224,3605.0,1984-02-01
N2224,3630.0,1984-03-01
N2224,3655.0,1984-04-01
N2224,3720.0,1984-05-01
N2224,3770.0,1984-06-01
N2224,3785.0,1984-07-01
N2224,3810.0,1984-08-01
N2224,3830.0,1984-09-01
N2224,3850.0,1984-10-01
N2224,3875.0,1984-11-01
N2224,3915.0,1984-12-01
N2224,3955.0,1985-01-01
N2224,4010.0,1985-02-01
N2224,4075.0,1985-03-01
N2224,4120.0,1985-04-01
N2224,4160.0,1985-05-01
N2224,4180.0,1985-06-01
N2224,4200.0,1985-07-01
N2224,4215.0,1985-08-01
N2224,4270.0,1985-09-01
N2224,4295.0,1985-10-01
N2224,4320.0,1985-11-01
N2224,4350.0,1985-12-01
N2224,4405.0,1986-01-01
N2224,4460.0,1986-02-01
N2224,4480.0,1986-03-01
N2224,4510.0,1986-04-01
N2224,4545.0,1986-05-01
N2224,4555.0,1986-06-01
N2224,4570.0,1986-07-01
N2224,4580.0,1986-08-01
N2224,4605.0,1986-09-01
N2224,4625.0,1986-10-01
N2224,4620.0,1986-11-01
N2224,4600.0,1986-12-01
N2224,4580.0,1987-01-01
N2224,4590.0,1987-02-01
N2224,4600.0,1987-03-01
N2224,4615.0,1987-04-01
N2224,4610.0,1987-05-01
N2224,4625.0,1987-06-01
N2224,4635.0,1987-07-01
N2224,4625.0,1987-08-01
N2224,4630.0,1987-09-01
N2224,4620.0,1987-10-01
N2224,4610.0,1987-11-01
N2224,4625.0,1987-12-01
N2224,4645.0,1988-01-01
N2224,4635.0,1988-02-01
N2224,4635.0,1988-03-01
N2224,4630.0,1988-04-01
N2224,4630.0,1988-05-01
N2224,4650.0,1988-06-01
N2224,4660.0,1988-07-01
N2224,4690.0,1988-08-01
N2224,4695.0,1988-09-01
N2224,4725.0,1988-10-01
N2224,4785.0,1988-11-01
N2224,4860.0,1988-12-01
N2224,4900.0,1989-01-01
N2224,4950.0,1989-02-01
N2224,5005.0,1989-03-01
N2224,5045.0,1989-04-01
N2224,5100.0,1989-05-01
N2224,5145.0,1989-06-01
N2224,5175.0,1989-07-01
N2224,5220.0,1989-08-01
N2224,5250.0,1989-09-01
N2224,5295.0,1989-10-01
N2224,5330.0,1989-11-01
N2224,5375.0,1989-12-01
N2224,5390.0,1990-01-01
N2224,5400.0,1990-02-01
N2224,5405.0,1990-03-01
N2224,5400.0,1990-04-01
N2224,5420.0,1990-05-01
N2224,5450.0,1990-06-01
N2224,5475.0,1990-07-01
N2224,5490.0,1990-08-01
N2224,5515.0,1990-09-01
N2224,5525.0,1990-10-01
N2224,5550.0,1990-11-01
N2224,5565.0,1990-12-01
N2224,5580.0,1991-01-01
N2224,5590.0,1991-02-01
N2224,5620.0,1991-03-01
N2224,5625.0,1991-04-01
N2224,5625.0,1991-05-01
N2224,5630.0,1991-06-01
N2224,5615.0,1991-07-01
N2224,5615.0,1991-08-01
N2224,5605.0,1991-09-01
N2224,5605.0,1991-10-01
N2224,5600.0,1991-11-01
N2224,5615.0,1991-12-01
N2224,5610.0,1992-01-01
N2224,5595.0,1992-02-01
N2224,5580.0,1992-03-01
N2224,5545.0,1992-04-01
N2224,5545.0,1992-05-01
N2224,5545.0,1992-06-01
N2224,5525.0,1992-07-01
N2224,5525.0,1992-08-01
N2224,5530.0,1992-09-01
N2224,5530.0,1992-10-01
N2224,5545.0,1992-11-01
N2224,5615.0,1992-12-01
N2224,5620.0,1993-01-01
N2224,5620.0,1993-02-01
N2224,5635.0,1993-03-01
N2224,5635.0,1993-04-01
N2224,5610.0,1993-05-01
N2224,5655.0,1993-06-01
N2224,5675.0,1993-07-01
N2224,5700.0,1993-08-01
N2224,5740.0,1993-09-01
N2224,5780.0,1993-10-01
N2224,5830.0,1993-11-01
N2224,5915.0,1993-12-01
N2224,5955.0,1994-01-01
N2224,5990.0,1994-02-01
N2225,3746.0,1983-01-01
N2225,3642.0,1983-02-01
N2225,3362.0,1983-03-01
N2225,3390.0,1983-04-01
N2225,3250.0,1983-05-01
N2225,2912.0,1983-06-01
N2225,3292.0,1983-07-01
N2225,3018.0,1983-08-01
N2225,3290.0,1983-09-01
N2225,3384.0,1983-10-01
N2225,3656.0,1983-11-01
N2225,3542.0,1983-12-01
N2225,3518.0,1984-01-01
N2225,4742.0,1984-02-01
N2225,4784.0,1984-03-01
N2225,4494.0,1984-04-01
N2225,4162.0,1984-05-01
N2225,4132.0,1984-06-01
N2225,4546.0,1984-07-01
N2225,4732.0,1984-08-01
N2225,4808.0,1984-09-01
N2225,4606.0,1984-10-01
N2225,4174.0,1984-11-01
N2225,4574.0,1984-12-01
N2225,4318.0,1985-01-01
N2225,3720.0,1985-02-01
N2225,3396.0,1985-03-01
N2225,4660.0,1985-04-01
N2225,5086.0,1985-05-01
N2225,3978.0,1985-06-01
N2225,3810.0,1985-07-01
N2225,3216.0,1985-08-01
N2225,2488.0,1985-09-01
N2225,3696.0,1985-10-01
N2225,3458.0,1985-11-01
N2225,3600.0,1985-12-01
N2225,3508.0,1986-01-01
N2225,4022.0,1986-02-01
N2225,4430.0,1986-03-01
N2225,4926.0,1986-04-01
N2225,4384.0,1986-05-01
N2225,4196.0,1986-06-01
N2225,3980.0,1986-07-01
N2225,3780.0,1986-08-01
N2225,2704.0,1986-09-01
N2225,3250.0,1986-10-01
N2225,3350.0,1986-11-01
N2225,2464.0,1986-12-01
N2225,4074.0,1987-01-01
N2225,3524.0,1987-02-01
N2225,3470.0,1987-03-01
N2225,660.0,1987-04-01
N2225,2816.0,1987-05-01
N2225,2432.0,1987-06-01
N2225,2368.0,1987-07-01
N2225,2048.0,1987-08-01
N2225,2496.0,1987-09-01
N2225,3570.0,1987-10-01
N2225,3136.0,1987-11-01
N2225,3482.0,1987-12-01
N2225,3008.0,1988-01-01
N2225,3456.0,1988-02-01
N2225,3258.0,1988-03-01
N2225,2970.0,1988-04-01
N2225,3098.0,1988-05-01
N2225,3040.0,1988-06-01
N2225,3048.0,1988-07-01
N2225,2938.0,1988-08-01
N2225,3158.0,1988-09-01
N2225,3476.0,1988-10-01
N2225,2910.0,1988-11-01
N2225,2998.0,1988-12-01
N2225,2962.0,1989-01-01
N2225,3786.0,1989-02-01
N2225,4170.0,1989-03-01
N2225,2740.0,1989-04-01
N2225,3070.0,1989-05-01
N2225,3100.0,1989-06-01
N2225,3004.0,1989-07-01
N2225,2272.0,1989-08-01
N2225,2468.0,1989-09-01
N2225,2856.0,1989-10-01
N2225,3244.0,1989-11-01
N2225,2826.0,1989-12-01
N2225,3058.0,1990-01-01
N2225,3716.0,1990-02-01
N2225,3816.0,1990-03-01
N2225,3732.0,1990-04-01
N2225,3514.0,1990-05-01
N2225,3292.0,1990-06-01
N2225,3238.0,1990-07-01
N2225,2910.0,1990-08-01
N2225,2946.0,1990-09-01
N2225,2872.0,1990-10-01
N2225,3332.0,1990-11-01
N2225,4364.0,1990-12-01
N2225,4310.0,1991-01-01
N2225,4128.0,1991-02-01
N2225,3654.0,1991-03-01
N2225,4112.0,1991-04-01
N2225,4060.0,1991-05-01
N2225,4188.0,1991-06-01
N2225,3614.0,1991-07-01
N2225,3804.0,1991-08-01
N2225,3790.0,1991-09-01
N2225,4168.0,1991-10-01
N2225,3778.0,1991-11-01
N2225,4758.0,1991-12-01
N2225,3848.0,1992-01-01
N2225,4412.0,1992-02-01
N2225,4788.0,1992-03-01
N2225,4760.0,1992-04-01
N2225,4830.0,1992-05-01
N2225,4682.0,1992-06-01
N2225,4482.0,1992-07-01
N2225,4506.0,1992-08-01
N2225,4190.0,1992-09-01
N2225,4630.0,1992-10-01
N2225,4230.0,1992-11-01
N2225,7924.0,1992-12-01
N2225,3128.0,1993-01-01
N2225,3136.0,1993-02-01
N2225,4408.0,1993-03-01
N2225,4568.0,1993-04-01
N2225,4308.0,1993-05-01
N2225,3646.0,1993-06-01
N2225,3040.0,1993-07-01
N2225,3954.0,1993-08-01
N2225,3786.0,1993-09-01
N2225,3584.0,1993-10-01
N2225,3878.0,1993-11-01
N2225,4144.0,1993-12-01
N2225,3518.0,1994-01-01
N2225,3934.0,1994-02-01
N2226,5690.6,1983-01-01
N2226,5678.8,1983-02-01
N2226,5692.6,1983-03-01
N2226,5726.4,1983-04-01
N2226,5734.6,1983-05-01
N2226,5741.2,1983-06-01
N2226,5813.2,1983-07-01
N2226,5783.4,1983-08-01
N2226,5821.6,1983-09-01
N2226,5877.6,1983-10-01
N2226,5921.4,1983-11-01
N2226,5964.8,1983-12-01
N2226,6003.6,1984-01-01
N2226,6077.4,1984-02-01
N2226,6117.6,1984-03-01
N2226,6124.0,1984-04-01
N2226,6119.8,1984-05-01
N2226,6151.6,1984-06-01
N2226,6171.4,1984-07-01
N2226,6203.4,1984-08-01
N2226,6241.2,1984-09-01
N2226,6207.0,1984-10-01
N2226,6227.4,1984-11-01
N2226,6276.4,1984-12-01
N2226,6287.0,1985-01-01
N2226,6249.4,1985-02-01
N2226,6205.2,1985-03-01
N2226,6361.8,1985-04-01
N2226,6460.6,1985-05-01
N2226,6315.4,1985-06-01
N2226,6323.2,1985-07-01
N2226,6310.4,1985-08-01
N2226,6306.2,1985-09-01
N2226,6341.4,1985-10-01
N2226,6333.6,1985-11-01
N2226,6397.0,1985-12-01
N2226,6408.6,1986-01-01
N2226,6447.0,1986-02-01
N2226,6509.4,1986-03-01
N2226,6593.4,1986-04-01
N2226,6564.0,1986-05-01
N2226,6531.2,1986-06-01
N2226,6541.4,1986-07-01
N2226,6544.0,1986-08-01
N2226,6551.0,1986-09-01
N2226,6526.4,1986-10-01
N2226,6519.4,1986-11-01
N2226,6551.6,1986-12-01
N2226,6562.6,1987-01-01
N2226,6608.2,1987-02-01
N2226,6600.8,1987-03-01
N2226,6344.6,1987-04-01
N2226,6559.0,1987-05-01
N2226,6546.2,1987-06-01
N2226,6564.6,1987-07-01
N2226,6574.6,1987-08-01
N2226,6575.0,1987-09-01
N2226,6673.6,1987-10-01
N2226,6629.6,1987-11-01
N2226,6711.4,1987-12-01
N2226,6719.2,1988-01-01
N2226,6768.0,1988-02-01
N2226,6793.8,1988-03-01
N2226,6734.4,1988-04-01
N2226,6778.8,1988-05-01
N2226,6804.6,1988-06-01
N2226,6811.0,1988-07-01
N2226,6818.4,1988-08-01
N2226,6815.6,1988-09-01
N2226,6903.8,1988-10-01
N2226,6857.8,1988-11-01
N2226,6897.4,1988-12-01
N2226,6898.4,1989-01-01
N2226,6961.2,1989-02-01
N2226,6977.6,1989-03-01
N2226,6890.2,1989-04-01
N2226,6899.8,1989-05-01
N2226,6910.4,1989-06-01
N2226,6918.2,1989-07-01
N2226,6917.0,1989-08-01
N2226,6899.4,1989-09-01
N2226,6932.8,1989-10-01
N2226,6969.0,1989-11-01
N2226,6983.4,1989-12-01
N2226,7026.6,1990-01-01
N2226,7054.4,1990-02-01
N2226,7072.6,1990-03-01
N2226,7078.8,1990-04-01
N2226,7045.0,1990-05-01
N2226,7054.8,1990-06-01
N2226,7064.6,1990-07-01
N2226,7034.8,1990-08-01
